"TOA5","cmarshhigh_pheno","CR3000","6900","CR3000.Std.32.07","CPU:cmarshhigh_base.CR3","54156","cmarshHigh_Phenocam"
"TIMESTAMP","RECORD","PTemp_C_Avg","BattV_Min","BattV"
"TS","RN","Deg C","Volts","Volts"
"","","Avg","Min","Smp"
"2026-06-17 08:00:00",35119,18.2,11.57,11.61
"2026-06-17 08:15:00",35120,18.86,11.55,11.57
"2026-06-17 08:30:00",35121,19.56,11.57,11.61
"2026-06-17 08:45:00",35122,20.25,11.55,11.58
"2026-06-17 09:00:00",35123,20.94,11.57,11.61
"2026-06-17 09:15:00",35124,21.68,11.56,11.58
"2026-06-17 09:30:00",35125,22.39,11.57,11.61
"2026-06-17 09:45:00",35126,23.07,11.56,11.58
"2026-06-17 10:00:00",35127,23.85,11.58,11.62
"2026-06-17 10:15:00",35128,24.42,11.56,11.58
"2026-06-17 10:30:00",35129,24.74,11.58,11.61
"2026-06-17 10:45:00",35130,25.26,11.56,11.58
"2026-06-17 11:00:00",35131,26.27,11.58,11.62
"2026-06-17 11:15:00",35132,27.01,11.56,11.58
"2026-06-17 11:30:00",35133,27.28,11.58,11.62
"2026-06-17 11:45:00",35134,27.52,11.56,11.58
"2026-06-17 12:00:00",35135,27.34,11.58,11.61
"2026-06-17 12:15:00",35136,27.22,11.55,11.59
"2026-06-17 12:30:00",35137,26.97,11.58,11.62
"2026-06-17 12:45:00",35138,26.63,11.57,11.59
"2026-06-17 13:00:00",35139,26.53,11.58,11.62
"2026-06-17 13:15:00",35140,26.57,11.57,11.59
"2026-06-17 13:30:00",35141,26.47,11.58,11.62
"2026-06-17 13:45:00",35142,26.26,11.55,11.58
"2026-06-17 14:00:00",35143,26.04,11.57,11.62
"2026-06-17 14:15:00",35144,25.87,11.57,11.59
"2026-06-17 14:30:00",35145,25.78,11.58,11.61
"2026-06-17 14:45:00",35146,25.76,11.56,11.59
"2026-06-17 15:00:00",35147,25.75,11.58,11.61
"2026-06-17 15:15:00",35148,25.68,11.57,11.58
"2026-06-17 15:30:00",35149,25.57,11.57,11.61
"2026-06-17 15:45:00",35150,25.44,11.56,11.59
"2026-06-17 16:00:00",35151,25.34,11.58,11.62
"2026-06-17 16:15:00",35152,25.23,11.56,11.58
"2026-06-17 16:30:00",35153,25.1,11.58,11.61
"2026-06-17 16:45:00",35154,24.94,11.56,11.59
"2026-06-17 17:00:00",35155,24.73,11.58,11.6
"2026-06-17 17:15:00",35156,24.52,11.61,11.61
"2026-06-17 17:30:00",35157,24.29,11.61,11.61
"2026-06-17 17:45:00",35158,24.04,11.6,11.61
"2026-06-17 18:00:00",35159,23.79,11.6,11.6
"2026-06-17 18:15:00",35160,23.57,11.6,11.6
"2026-06-17 18:30:00",35161,23.39,11.6,11.61
"2026-06-17 18:45:00",35162,23.2,11.59,11.61
"2026-06-17 19:00:00",35163,22.91,11.6,11.61
"2026-06-17 19:15:00",35164,22.51,11.6,11.6
"2026-06-17 19:30:00",35165,22.03,11.6,11.6
"2026-06-17 19:45:00",35166,21.5,11.63,11.63
"2026-06-17 20:00:00",35167,20.96,11.63,11.64
"2026-06-17 20:15:00",35168,20.5,11.63,11.64
"2026-06-17 20:30:00",35169,20.12,11.63,11.64
"2026-06-17 20:45:00",35170,19.82,11.63,11.64
"2026-06-17 21:00:00",35171,19.58,11.62,11.64
"2026-06-17 21:15:00",35172,19.35,11.63,11.64
"2026-06-17 21:30:00",35173,19.17,11.63,11.64
"2026-06-17 21:45:00",35174,19.12,11.63,11.63
"2026-06-17 22:00:00",35175,19.17,11.63,11.64
"2026-06-17 22:15:00",35176,19.24,11.62,11.64
"2026-06-17 22:30:00",35177,19.15,11.63,11.64
"2026-06-17 22:45:00",35178,18.96,11.63,11.64
"2026-06-17 23:00:00",35179,18.68,11.63,11.63
"2026-06-17 23:15:00",35180,18.38,11.62,11.63
"2026-06-17 23:30:00",35181,18.13,11.62,11.63
"2026-06-17 23:45:00",35182,18.01,11.63,11.63
"2026-06-18 00:00:00",35183,17.94,11.63,11.63
"2026-06-18 00:15:00",35184,18,11.63,11.64
"2026-06-18 00:30:00",35185,18.11,11.62,11.64
"2026-06-18 00:45:00",35186,18.27,11.62,11.64
"2026-06-18 01:00:00",35187,18.43,11.63,11.64
"2026-06-18 01:15:00",35188,18.54,11.63,11.64
"2026-06-18 01:30:00",35189,18.59,11.63,11.64
"2026-06-18 01:45:00",35190,18.63,11.62,11.62
"2026-06-18 02:00:00",35191,18.67,11.62,11.63
"2026-06-18 02:15:00",35192,18.68,11.63,11.63
"2026-06-18 02:30:00",35193,18.64,11.63,11.64
"2026-06-18 02:45:00",35194,18.52,11.63,11.64
"2026-06-18 03:00:00",35195,18.42,11.62,11.62
"2026-06-18 03:15:00",35196,18.32,11.62,11.64
"2026-06-18 03:30:00",35197,18.14,11.63,11.63
"2026-06-18 03:45:00",35198,17.83,11.63,11.63
"2026-06-18 04:00:00",35199,17.6,11.63,11.63
"2026-06-18 04:15:00",35200,17.44,11.62,11.63
"2026-06-18 04:30:00",35201,17.31,11.63,11.64
"2026-06-18 04:45:00",35202,17.08,11.63,11.63
"2026-06-18 05:00:00",35203,16.69,11.63,11.64
"2026-06-18 05:15:00",35204,16.25,11.62,11.63
"2026-06-18 05:30:00",35205,15.98,11.62,11.63
"2026-06-18 05:45:00",35206,15.85,11.62,11.62
"2026-06-18 06:00:00",35207,15.82,11.62,11.63
"2026-06-18 06:15:00",35208,15.92,11.54,11.57
"2026-06-18 06:30:00",35209,16.18,11.56,11.59
"2026-06-18 06:45:00",35210,16.5,11.54,11.57
"2026-06-18 07:00:00",35211,16.83,11.55,11.6
"2026-06-18 07:15:00",35212,17.14,11.55,11.57
"2026-06-18 07:30:00",35213,17.39,11.57,11.6
"2026-06-18 07:45:00",35214,17.34,11.55,11.57
"2026-06-18 08:00:00",35215,17.22,11.55,11.59
"2026-06-18 08:15:00",35216,17.18,11.54,11.57
"2026-06-18 08:30:00",35217,17.17,11.56,11.6
"2026-06-18 08:45:00",35218,17.28,11.55,11.57
"2026-06-18 09:00:00",35219,17.48,11.56,11.6
"2026-06-18 09:15:00",35220,17.68,11.55,11.57
"2026-06-18 09:30:00",35221,17.98,11.56,11.6
"2026-06-18 09:45:00",35222,18.51,11.56,11.58
"2026-06-18 10:00:00",35223,19.09,11.58,11.61
"2026-06-18 10:15:00",35224,19.8,11.55,11.58
"2026-06-18 10:30:00",35225,20.54,11.56,11.6
"2026-06-18 10:45:00",35226,21.06,11.56,11.58
"2026-06-18 11:00:00",35227,21.4,11.58,11.61
"2026-06-18 11:15:00",35228,21.68,11.56,11.58
"2026-06-18 11:30:00",35229,21.96,11.57,11.61
"2026-06-18 11:45:00",35230,22.3,11.55,11.57
"2026-06-18 12:00:00",35231,22.51,11.58,11.6
"2026-06-18 12:15:00",35232,22.5,11.56,11.58
"2026-06-18 12:30:00",35233,22.32,11.57,11.61
"2026-06-18 12:45:00",35234,22.07,11.56,11.58
"2026-06-18 13:00:00",35235,21.84,11.57,11.61
"2026-06-18 13:15:00",35236,21.66,11.56,11.57
"2026-06-18 13:30:00",35237,21.35,11.57,11.61
"2026-06-18 13:45:00",35238,20.91,11.55,11.58
"2026-06-18 14:00:00",35239,20.71,11.58,11.61
"2026-06-18 14:15:00",35240,20.9,11.56,11.58
"2026-06-18 14:30:00",35241,21.27,11.57,11.59
"2026-06-18 14:45:00",35242,21.72,11.55,11.57
"2026-06-18 15:00:00",35243,22.19,11.57,11.62
"2026-06-18 15:15:00",35244,22.55,11.56,11.58
"2026-06-18 15:30:00",35245,22.86,11.58,11.61
"2026-06-18 15:45:00",35246,23.25,11.56,11.58
"2026-06-18 16:00:00",35247,23.7,11.57,11.62
"2026-06-18 16:15:00",35248,24.08,11.55,11.58
"2026-06-18 16:30:00",35249,24.4,11.57,11.61
"2026-06-18 16:45:00",35250,24.39,11.55,11.58
"2026-06-18 17:00:00",35251,23.28,11.57,11.6
"2026-06-18 17:15:00",35252,21.88,11.6,11.6
"2026-06-18 17:30:00",35253,20.83,11.6,11.6
"2026-06-18 17:45:00",35254,20.09,11.59,11.6
"2026-06-18 18:00:00",35255,19.6,11.59,11.6
"2026-06-18 18:15:00",35256,19.27,11.6,11.6
"2026-06-18 18:30:00",35257,19.05,11.6,11.6
"2026-06-18 18:45:00",35258,18.88,11.59,11.6
"2026-06-18 19:00:00",35259,18.8,11.59,11.6
"2026-06-18 19:15:00",35260,18.75,11.6,11.6
"2026-06-18 19:30:00",35261,18.72,11.6,11.61
"2026-06-18 19:45:00",35262,18.71,11.63,11.64
"2026-06-18 20:00:00",35263,18.7,11.63,11.63
"2026-06-18 20:15:00",35264,18.7,11.63,11.64
"2026-06-18 20:30:00",35265,18.69,11.63,11.64
"2026-06-18 20:45:00",35266,18.65,11.63,11.64
"2026-06-18 21:00:00",35267,18.59,11.63,11.63
"2026-06-18 21:15:00",35268,18.57,11.63,11.64
"2026-06-18 21:30:00",35269,18.55,11.63,11.64
"2026-06-18 21:45:00",35270,18.53,11.63,11.64
"2026-06-18 22:00:00",35271,18.51,11.63,11.64
"2026-06-18 22:15:00",35272,18.51,11.64,11.64
"2026-06-18 22:30:00",35273,18.49,11.63,11.64
"2026-06-18 22:45:00",35274,18.49,11.63,11.63
"2026-06-18 23:00:00",35275,18.51,11.63,11.64
"2026-06-18 23:15:00",35276,18.49,11.64,11.64
"2026-06-18 23:30:00",35277,18.44,11.63,11.63
"2026-06-18 23:45:00",35278,18.39,11.63,11.63
"2026-06-19 00:00:00",35279,18.37,11.62,11.63
"2026-06-19 00:15:00",35280,18.34,11.63,11.64
"2026-06-19 00:30:00",35281,18.29,11.63,11.64
"2026-06-19 00:45:00",35282,18.19,11.63,11.64
"2026-06-19 01:00:00",35283,18.06,11.63,11.63
"2026-06-19 01:15:00",35284,17.95,11.63,11.63
"2026-06-19 01:30:00",35285,17.87,11.63,11.64
"2026-06-19 01:45:00",35286,17.82,11.63,11.64
"2026-06-19 02:00:00",35287,17.82,11.63,11.63
"2026-06-19 02:15:00",35288,17.83,11.62,11.63
"2026-06-19 02:30:00",35289,17.84,11.63,11.64
"2026-06-19 02:45:00",35290,17.79,11.63,11.64
"2026-06-19 03:00:00",35291,17.68,11.63,11.64
"2026-06-19 03:15:00",35292,17.58,11.63,11.63
"2026-06-19 03:30:00",35293,17.51,11.62,11.63
"2026-06-19 03:45:00",35294,17.47,11.63,11.63
"2026-06-19 04:00:00",35295,17.43,11.63,11.64
"2026-06-19 04:15:00",35296,17.37,11.63,11.63
"2026-06-19 04:30:00",35297,17.28,11.63,11.63
"2026-06-19 04:45:00",35298,17.19,11.62,11.62
"2026-06-19 05:00:00",35299,17.1,11.63,11.63
"2026-06-19 05:15:00",35300,17.05,11.63,11.64
"2026-06-19 05:30:00",35301,17.1,11.63,11.64
"2026-06-19 05:45:00",35302,17.28,11.63,11.63
"2026-06-19 06:00:00",35303,17.46,11.62,11.63
"2026-06-19 06:15:00",35304,17.62,11.54,11.57
"2026-06-19 06:30:00",35305,17.82,11.57,11.6
"2026-06-19 06:45:00",35306,18.05,11.55,11.57
"2026-06-19 07:00:00",35307,18.38,11.57,11.6
"2026-06-19 07:15:00",35308,18.7,11.55,11.57
"2026-06-19 07:30:00",35309,19.04,11.57,11.6
"2026-06-19 07:45:00",35310,19.42,11.55,11.58
"2026-06-19 08:00:00",35311,19.83,11.58,11.6
"2026-06-19 08:15:00",35312,20.29,11.55,11.58
"2026-06-19 08:30:00",35313,20.78,11.57,11.61
"2026-06-19 08:45:00",35314,21.3,11.56,11.58
"2026-06-19 09:00:00",35315,21.85,11.57,11.61
"2026-06-19 09:15:00",35316,22.29,11.56,11.58
"2026-06-19 09:30:00",35317,22.68,11.57,11.62
"2026-06-19 09:45:00",35318,23.12,11.56,11.58
"2026-06-19 10:00:00",35319,23.58,11.58,11.61
"2026-06-19 10:15:00",35320,24.14,11.56,11.58
"2026-06-19 10:30:00",35321,24.81,11.56,11.62
"2026-06-19 10:45:00",35322,25.38,11.56,11.59
"2026-06-19 11:00:00",35323,25.95,11.58,11.61
"2026-06-19 11:15:00",35324,26.33,11.56,11.58
"2026-06-19 11:30:00",35325,26.78,11.58,11.62
"2026-06-19 11:45:00",35326,27,11.55,11.58
"2026-06-19 12:00:00",35327,27.12,11.58,11.62
"2026-06-19 12:15:00",35328,27.19,11.57,11.59
"2026-06-19 12:30:00",35329,27.4,11.58,11.61
"2026-06-19 12:45:00",35330,27.56,11.57,11.58
"2026-06-19 13:00:00",35331,27.67,11.57,11.61
"2026-06-19 13:15:00",35332,27.72,11.56,11.59
"2026-06-19 13:30:00",35333,27.6,11.58,11.62
"2026-06-19 13:45:00",35334,27.43,11.55,11.58
"2026-06-19 14:00:00",35335,27.26,11.57,11.62
"2026-06-19 14:15:00",35336,27.1,11.57,11.59
"2026-06-19 14:30:00",35337,26.91,11.57,11.6
"2026-06-19 14:45:00",35338,26.77,11.56,11.57
"2026-06-19 15:00:00",35339,26.71,11.57,11.62
"2026-06-19 15:15:00",35340,26.64,11.57,11.58
"2026-06-19 15:30:00",35341,26.51,11.58,11.61
"2026-06-19 15:45:00",35342,26.33,11.56,11.58
"2026-06-19 16:00:00",35343,26.16,11.56,11.62
"2026-06-19 16:15:00",35344,26.05,11.56,11.58
"2026-06-19 16:30:00",35345,25.96,11.57,11.61
"2026-06-19 16:45:00",35346,25.86,11.56,11.59
"2026-06-19 17:00:00",35347,25.79,11.57,11.61
"2026-06-19 17:15:00",35348,25.67,11.59,11.6
"2026-06-19 17:30:00",35349,25.55,11.59,11.61
"2026-06-19 17:45:00",35350,25.42,11.59,11.62
"2026-06-19 18:00:00",35351,25.24,11.6,11.61
"2026-06-19 18:15:00",35352,25.08,11.59,11.61
"2026-06-19 18:30:00",35353,24.95,11.6,11.61
"2026-06-19 18:45:00",35354,24.79,11.6,11.61
"2026-06-19 19:00:00",35355,24.56,11.59,11.61
"2026-06-19 19:15:00",35356,24.24,11.59,11.59
"2026-06-19 19:30:00",35357,23.81,11.59,11.61
"2026-06-19 19:45:00",35358,23.2,11.63,11.64
"2026-06-19 20:00:00",35359,22.48,11.63,11.64
"2026-06-19 20:15:00",35360,21.85,11.63,11.64
"2026-06-19 20:30:00",35361,21.27,11.63,11.63
"2026-06-19 20:45:00",35362,20.82,11.63,11.64
"2026-06-19 21:00:00",35363,20.54,11.63,11.64
"2026-06-19 21:15:00",35364,20.21,11.63,11.64
"2026-06-19 21:30:00",35365,19.94,11.63,11.63
"2026-06-19 21:45:00",35366,19.65,11.63,11.63
"2026-06-19 22:00:00",35367,19.28,11.62,11.63
"2026-06-19 22:15:00",35368,19,11.63,11.64
"2026-06-19 22:30:00",35369,18.85,11.63,11.64
"2026-06-19 22:45:00",35370,18.8,11.63,11.63
"2026-06-19 23:00:00",35371,18.79,11.63,11.63
"2026-06-19 23:15:00",35372,18.77,11.63,11.64
"2026-06-19 23:30:00",35373,18.74,11.63,11.63
"2026-06-19 23:45:00",35374,18.71,11.63,11.63
"2026-06-20 00:00:00",35375,18.62,11.64,11.64
"2026-06-20 00:15:00",35376,18.47,11.63,11.63
"2026-06-20 00:30:00",35377,18.3,11.63,11.63
"2026-06-20 00:45:00",35378,18.15,11.63,11.64
"2026-06-20 01:00:00",35379,17.98,11.63,11.64
"2026-06-20 01:15:00",35380,17.81,11.63,11.63
"2026-06-20 01:30:00",35381,17.63,11.62,11.63
"2026-06-20 01:45:00",35382,17.43,11.63,11.64
"2026-06-20 02:00:00",35383,17.26,11.63,11.63
"2026-06-20 02:15:00",35384,17.17,11.63,11.64
"2026-06-20 02:30:00",35385,17.16,11.63,11.64
"2026-06-20 02:45:00",35386,17.22,11.62,11.63
"2026-06-20 03:00:00",35387,17.31,11.63,11.64
"2026-06-20 03:15:00",35388,17.4,11.64,11.64
"2026-06-20 03:30:00",35389,17.47,11.63,11.64
"2026-06-20 03:45:00",35390,17.51,11.63,11.63
"2026-06-20 04:00:00",35391,17.54,11.62,11.64
"2026-06-20 04:15:00",35392,17.55,11.63,11.64
"2026-06-20 04:30:00",35393,17.55,11.64,11.64
"2026-06-20 04:45:00",35394,17.52,11.63,11.64
"2026-06-20 05:00:00",35395,17.44,11.63,11.63
"2026-06-20 05:15:00",35396,17.34,11.63,11.63
"2026-06-20 05:30:00",35397,17.29,11.63,11.64
"2026-06-20 05:45:00",35398,17.33,11.63,11.64
"2026-06-20 06:00:00",35399,17.43,11.63,11.63
"2026-06-20 06:15:00",35400,17.61,11.55,11.57
"2026-06-20 06:30:00",35401,17.88,11.56,11.6
"2026-06-20 06:45:00",35402,18.16,11.54,11.57
"2026-06-20 07:00:00",35403,18.44,11.56,11.59
"2026-06-20 07:15:00",35404,18.74,11.55,11.57
"2026-06-20 07:30:00",35405,19.07,11.55,11.6
"2026-06-20 07:45:00",35406,19.41,11.55,11.58
"2026-06-20 08:00:00",35407,19.78,11.57,11.6
"2026-06-20 08:15:00",35408,20.17,11.56,11.58
"2026-06-20 08:30:00",35409,20.57,11.56,11.61
"2026-06-20 08:45:00",35410,20.98,11.56,11.58
"2026-06-20 09:00:00",35411,21.45,11.58,11.6
"2026-06-20 09:15:00",35412,21.93,11.55,11.57
"2026-06-20 09:30:00",35413,22.43,11.56,11.61
"2026-06-20 09:45:00",35414,22.87,11.56,11.58
"2026-06-20 10:00:00",35415,23.17,11.57,11.61
"2026-06-20 10:15:00",35416,23.42,11.56,11.58
"2026-06-20 10:30:00",35417,23.88,11.57,11.61
"2026-06-20 10:45:00",35418,24.17,11.55,11.58
"2026-06-20 11:00:00",35419,24.18,11.57,11.61
"2026-06-20 11:15:00",35420,24.09,11.55,11.57
"2026-06-20 11:30:00",35421,24.04,11.57,11.61
"2026-06-20 11:45:00",35422,24.18,11.55,11.58
"2026-06-20 12:00:00",35423,24.3,11.57,11.61
"2026-06-20 12:15:00",35424,24.26,11.56,11.57
"2026-06-20 12:30:00",35425,24.38,11.57,11.61
"2026-06-20 12:45:00",35426,24.77,11.55,11.58
"2026-06-20 13:00:00",35427,24.94,11.57,11.61
"2026-06-20 13:15:00",35428,25.03,11.56,11.57
"2026-06-20 13:30:00",35429,25.16,11.57,11.61
"2026-06-20 13:45:00",35430,25.19,11.55,11.58
"2026-06-20 14:00:00",35431,25.26,11.57,11.61
"2026-06-20 14:15:00",35432,25.25,11.56,11.59
"2026-06-20 14:30:00",35433,25.22,11.58,11.61
"2026-06-20 14:45:00",35434,25.15,11.56,11.57
"2026-06-20 15:00:00",35435,25.09,11.56,11.61
"2026-06-20 15:15:00",35436,25.05,11.56,11.58
"2026-06-20 15:30:00",35437,25.02,11.58,11.61
"2026-06-20 15:45:00",35438,24.65,11.56,11.58
"2026-06-20 16:00:00",35439,23.8,11.57,11.61
"2026-06-20 16:15:00",35440,22.92,11.56,11.58
"2026-06-20 16:30:00",35441,22.32,11.57,11.6
"2026-06-20 16:45:00",35442,22.21,11.55,11.57
"2026-06-20 17:00:00",35443,22.2,11.57,11.61
"2026-06-20 17:15:00",35444,22.28,11.6,11.61
"2026-06-20 17:30:00",35445,22.46,11.6,11.61
"2026-06-20 17:45:00",35446,22.61,11.59,11.6
"2026-06-20 18:00:00",35447,22.7,11.59,11.61
"2026-06-20 18:15:00",35448,22.83,11.61,11.61
"2026-06-20 18:30:00",35449,22.97,11.61,11.61
"2026-06-20 18:45:00",35450,23.06,11.6,11.61
"2026-06-20 19:00:00",35451,23.02,11.6,11.61
"2026-06-20 19:15:00",35452,22.82,11.6,11.6
"2026-06-20 19:30:00",35453,22.47,11.6,11.61
"2026-06-20 19:45:00",35454,22,11.63,11.64
"2026-06-20 20:00:00",35455,21.45,11.63,11.65
"2026-06-20 20:15:00",35456,20.86,11.63,11.64
"2026-06-20 20:30:00",35457,20.33,11.63,11.64
"2026-06-20 20:45:00",35458,19.78,11.63,11.64
"2026-06-20 21:00:00",35459,19.22,11.63,11.63
"2026-06-20 21:15:00",35460,18.77,11.63,11.63
"2026-06-20 21:30:00",35461,18.34,11.63,11.63
"2026-06-20 21:45:00",35462,17.94,11.62,11.63
"2026-06-20 22:00:00",35463,17.62,11.62,11.63
"2026-06-20 22:15:00",35464,17.37,11.63,11.63
"2026-06-20 22:30:00",35465,17.18,11.63,11.64
"2026-06-20 22:45:00",35466,17.06,11.63,11.63
"2026-06-20 23:00:00",35467,17.01,11.62,11.63
"2026-06-20 23:15:00",35468,16.95,11.62,11.63
"2026-06-20 23:30:00",35469,16.83,11.63,11.63
"2026-06-20 23:45:00",35470,16.75,11.63,11.64
"2026-06-21 00:00:00",35471,16.59,11.63,11.63
"2026-06-21 00:15:00",35472,16.34,11.62,11.63
"2026-06-21 00:30:00",35473,16.17,11.62,11.63
"2026-06-21 00:45:00",35474,16.19,11.63,11.64
"2026-06-21 01:00:00",35475,16.32,11.63,11.64
"2026-06-21 01:15:00",35476,16.5,11.63,11.63
"2026-06-21 01:30:00",35477,16.62,11.62,11.63
"2026-06-21 01:45:00",35478,16.65,11.62,11.63
"2026-06-21 02:00:00",35479,16.61,11.63,11.63
"2026-06-21 02:15:00",35480,16.49,11.63,11.63
"2026-06-21 02:30:00",35481,16.27,11.63,11.63
"2026-06-21 02:45:00",35482,16.03,11.62,11.62
"2026-06-21 03:00:00",35483,15.82,11.62,11.63
"2026-06-21 03:15:00",35484,15.63,11.63,11.63
"2026-06-21 03:30:00",35485,15.44,11.63,11.63
"2026-06-21 03:45:00",35486,15.28,11.62,11.63
"2026-06-21 04:00:00",35487,15.11,11.62,11.62
"2026-06-21 04:15:00",35488,14.96,11.62,11.63
"2026-06-21 04:30:00",35489,14.85,11.62,11.63
"2026-06-21 04:45:00",35490,14.84,11.63,11.63
"2026-06-21 05:00:00",35491,14.96,11.63,11.63
"2026-06-21 05:15:00",35492,15.16,11.61,11.62
"2026-06-21 05:30:00",35493,15.45,11.61,11.63
"2026-06-21 05:45:00",35494,15.78,11.62,11.63
"2026-06-21 06:00:00",35495,16.08,11.62,11.64
"2026-06-21 06:15:00",35496,16.43,11.55,11.57
"2026-06-21 06:30:00",35497,16.88,11.56,11.6
"2026-06-21 06:45:00",35498,17.36,11.55,11.58
"2026-06-21 07:00:00",35499,17.84,11.57,11.61
"2026-06-21 07:15:00",35500,18.32,11.55,11.57
"2026-06-21 07:30:00",35501,18.8,11.57,11.6
"2026-06-21 07:45:00",35502,19.27,11.54,11.57
"2026-06-21 08:00:00",35503,19.78,11.57,11.6
"2026-06-21 08:15:00",35504,20.29,11.56,11.58
"2026-06-21 08:30:00",35505,20.79,11.57,11.61
"2026-06-21 08:45:00",35506,21.25,11.56,11.58
"2026-06-21 09:00:00",35507,21.71,11.57,11.61
"2026-06-21 09:15:00",35508,22.15,11.56,11.57
"2026-06-21 09:30:00",35509,22.64,11.57,11.61
"2026-06-21 09:45:00",35510,23.13,11.55,11.58
"2026-06-21 10:00:00",35511,23.64,11.58,11.61
"2026-06-21 10:15:00",35512,24.17,11.56,11.58
"2026-06-21 10:30:00",35513,24.73,11.58,11.61
"2026-06-21 10:45:00",35514,25.12,11.55,11.58
"2026-06-21 11:00:00",35515,26.05,11.58,11.62
"2026-06-21 11:15:00",35516,26.88,11.56,11.58
"2026-06-21 11:30:00",35517,27.19,11.58,11.62
"2026-06-21 11:45:00",35518,26.94,11.57,11.59
"2026-06-21 12:00:00",35519,27.23,11.58,11.61
"2026-06-21 12:15:00",35520,27.6,11.56,11.58
"2026-06-21 12:30:00",35521,28.05,11.58,11.62
"2026-06-21 12:45:00",35522,28.21,11.57,11.59
"2026-06-21 13:00:00",35523,28.23,11.58,11.62
"2026-06-21 13:15:00",35524,27.98,11.56,11.58
"2026-06-21 13:30:00",35525,27.46,11.57,11.62
"2026-06-21 13:45:00",35526,26.75,11.57,11.58
"2026-06-21 14:00:00",35527,25.96,11.57,11.61
"2026-06-21 14:15:00",35528,25.47,11.56,11.58
"2026-06-21 14:30:00",35529,25.6,11.58,11.61
"2026-06-21 14:45:00",35530,25.47,11.56,11.58
"2026-06-21 15:00:00",35531,24.79,11.57,11.61
"2026-06-21 15:15:00",35532,23.98,11.56,11.58
"2026-06-21 15:30:00",35533,23.19,11.58,11.61
"2026-06-21 15:45:00",35534,22.44,11.55,11.58
"2026-06-21 16:00:00",35535,21.59,11.57,11.61
"2026-06-21 16:15:00",35536,20.74,11.56,11.58
"2026-06-21 16:30:00",35537,20.11,11.57,11.6
"2026-06-21 16:45:00",35538,19.74,11.55,11.57
"2026-06-21 17:00:00",35539,19.63,11.57,11.6
"2026-06-21 17:15:00",35540,19.72,11.6,11.6
"2026-06-21 17:30:00",35541,19.98,11.6,11.6
"2026-06-21 17:45:00",35542,20.25,11.6,11.6
"2026-06-21 18:00:00",35543,20.53,11.6,11.6
"2026-06-21 18:15:00",35544,20.8,11.6,11.61
"2026-06-21 18:30:00",35545,21.07,11.6,11.61
"2026-06-21 18:45:00",35546,21.29,11.6,11.61
"2026-06-21 19:00:00",35547,21.3,11.6,11.6
"2026-06-21 19:15:00",35548,21.21,11.6,11.6
"2026-06-21 19:30:00",35549,21.04,11.6,11.6
"2026-06-21 19:45:00",35550,20.71,11.64,11.64
"2026-06-21 20:00:00",35551,20.25,11.63,11.63
"2026-06-21 20:15:00",35552,19.74,11.62,11.64
"2026-06-21 20:30:00",35553,19.19,11.62,11.64
"2026-06-21 20:45:00",35554,18.66,11.63,11.64
"2026-06-21 21:00:00",35555,18.23,11.63,11.64
"2026-06-21 21:15:00",35556,17.9,11.63,11.63
"2026-06-21 21:30:00",35557,17.6,11.62,11.63
"2026-06-21 21:45:00",35558,17.36,11.62,11.63
"2026-06-21 22:00:00",35559,17.11,11.63,11.64
"2026-06-21 22:15:00",35560,16.88,11.63,11.63
"2026-06-21 22:30:00",35561,16.68,11.62,11.62
"2026-06-21 22:45:00",35562,16.49,11.62,11.63
"2026-06-21 23:00:00",35563,16.3,11.63,11.64
"2026-06-21 23:15:00",35564,16.18,11.63,11.64
"2026-06-21 23:30:00",35565,16.13,11.62,11.63
"2026-06-21 23:45:00",35566,16.05,11.62,11.63
"2026-06-22 00:00:00",35567,15.94,11.62,11.63
"2026-06-22 00:15:00",35568,15.79,11.62,11.64
"2026-06-22 00:30:00",35569,15.66,11.63,11.63
"2026-06-22 00:45:00",35570,15.57,11.62,11.63
"2026-06-22 01:00:00",35571,15.51,11.62,11.63
"2026-06-22 01:15:00",35572,15.45,11.62,11.63
"2026-06-22 01:30:00",35573,15.4,11.62,11.63
"2026-06-22 01:45:00",35574,15.38,11.63,11.64
"2026-06-22 02:00:00",35575,15.3,11.63,11.63
"2026-06-22 02:15:00",35576,15.14,11.62,11.63
"2026-06-22 02:30:00",35577,14.98,11.62,11.63
"2026-06-22 02:45:00",35578,14.84,11.62,11.63
"2026-06-22 03:00:00",35579,14.69,11.63,11.63
"2026-06-22 03:15:00",35580,14.52,11.62,11.63
"2026-06-22 03:30:00",35581,14.39,11.62,11.63
"2026-06-22 03:45:00",35582,14.26,11.62,11.63
"2026-06-22 04:00:00",35583,14.14,11.62,11.63
"2026-06-22 04:15:00",35584,14.08,11.62,11.63
"2026-06-22 04:30:00",35585,14.03,11.62,11.63
"2026-06-22 04:45:00",35586,13.97,11.61,11.62
"2026-06-22 05:00:00",35587,13.95,11.61,11.63
"2026-06-22 05:15:00",35588,14.01,11.62,11.63
"2026-06-22 05:30:00",35589,14.2,11.62,11.63
"2026-06-22 05:45:00",35590,14.51,11.63,11.63
"2026-06-22 06:00:00",35591,14.86,11.62,11.63
"2026-06-22 06:15:00",35592,15.28,11.53,11.56
"2026-06-22 06:30:00",35593,15.85,11.56,11.6
"2026-06-22 06:45:00",35594,16.52,11.55,11.57
"2026-06-22 07:00:00",35595,17.19,11.57,11.6
