"TOA5","cmarsh_typha_redox","CR3000","4760","CR3000.Std.32.07","CPU:Typamarsh_opr-40-4-a.CR3","62656","Table5minute"
"TIMESTAMP","RECORD","LoggerBattV_MIN","PTemp_C","P1_Soil_Temp_C","P2_Soil_Temp_C","P1_40cm_Avg","P1_30cm_Avg","P1_20cm_Avg","P1_10cm_Avg","P2_40cm_Avg","P2_30cm_Avg","P2_20cm_Avg","P2_10cm_Avg","Ref1"
"TS","RN","Volts","Deg C","Deg C","Deg C","mV","mV","mV","mV","mV","mV","mV","mV","mV"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2026-08-02 21:30:00",10118,11.71,24.21,18.28,19.48,-361.4,-378.4,-371.4,-400.9,-388.8,-366,-402.5,-349.7,-14.22
"2026-08-02 21:35:00",10119,11.71,24.12,18.28,19.48,-361.4,-378.4,-371.4,-400.9,-388.8,-366,-402.5,-349.7,-14.23
"2026-08-02 21:40:00",10120,11.71,24.05,18.28,19.49,-361.3,-378.3,-371.5,-400.9,-388.8,-366,-402.5,-349.7,-14.23
"2026-08-02 21:45:00",10121,11.71,23.97,18.29,19.5,-361.3,-378.3,-371.5,-400.9,-388.8,-366,-402.5,-349.7,-14.23
"2026-08-02 21:50:00",10122,11.71,23.89,18.29,19.5,-361.4,-378.3,-371.5,-400.9,-388.8,-366,-402.5,-349.7,-14.23
"2026-08-02 21:55:00",10123,11.71,23.8,18.29,19.5,-361.4,-378.3,-371.5,-400.9,-388.8,-366,-402.5,-349.7,-14.21
"2026-08-02 22:00:00",10124,11.71,23.7,18.29,19.51,-361.4,-378.3,-371.5,-400.9,-388.8,-366,-402.5,-349.6,-14.21
"2026-08-02 22:05:00",10125,11.71,23.59,18.3,19.51,-361.3,-378.3,-371.5,-400.9,-388.8,-366,-402.5,-349.6,-14.21
"2026-08-02 22:10:00",10126,11.71,23.47,18.3,19.52,-361.3,-378.3,-371.5,-400.9,-388.8,-366,-402.5,-349.6,-14.22
"2026-08-02 22:15:00",10127,11.71,23.35,18.3,19.52,-361.3,-378.3,-371.5,-400.8,-388.8,-366,-402.5,-349.6,-14.22
"2026-08-02 22:20:00",10128,11.71,23.24,18.31,19.52,-361.3,-378.3,-371.5,-400.9,-388.8,-366,-402.5,-349.6,-14.23
"2026-08-02 22:25:00",10129,11.71,23.13,18.31,19.53,-361.3,-378.3,-371.5,-400.9,-388.8,-366,-402.5,-349.6,-14.24
"2026-08-02 22:30:00",10130,11.71,23.03,18.31,19.53,-361.3,-378.3,-371.5,-400.8,-388.8,-366,-402.5,-349.6,-14.25
"2026-08-02 22:35:00",10131,11.71,22.93,18.31,19.53,-361.3,-378.4,-371.5,-400.8,-388.8,-366,-402.5,-349.6,-14.25
"2026-08-02 22:40:00",10132,11.71,22.83,18.32,19.54,-361.3,-378.4,-371.5,-400.8,-388.8,-366,-402.5,-349.6,-14.25
"2026-08-02 22:45:00",10133,11.71,22.74,18.32,19.54,-361.3,-378.3,-371.5,-400.8,-388.8,-366,-402.5,-349.6,-14.25
"2026-08-02 22:50:00",10134,11.71,22.67,18.32,19.54,-361.3,-378.3,-371.6,-400.8,-388.9,-366,-402.4,-349.6,-14.25
"2026-08-02 22:55:00",10135,11.71,22.61,18.32,19.55,-361.3,-378.3,-371.6,-400.8,-388.9,-366,-402.5,-349.6,-14.25
"2026-08-02 23:00:00",10136,11.71,22.55,18.33,19.55,-361.3,-378.3,-371.6,-400.8,-388.9,-366,-402.5,-349.6,-14.25
"2026-08-02 23:05:00",10137,11.71,22.49,18.33,19.56,-361.3,-378.3,-371.6,-400.8,-388.9,-366,-402.5,-349.6,-14.25
"2026-08-02 23:10:00",10138,11.71,22.43,18.33,19.56,-361.3,-378.3,-371.6,-400.8,-388.9,-366,-402.4,-349.6,-14.25
"2026-08-02 23:15:00",10139,11.71,22.38,18.34,19.56,-361.3,-378.4,-371.6,-400.8,-388.9,-366,-402.4,-349.6,-14.27
"2026-08-02 23:20:00",10140,11.71,22.33,18.34,19.56,-361.3,-378.3,-371.6,-400.8,-388.9,-366,-402.4,-349.6,-14.26
"2026-08-02 23:25:00",10141,11.71,22.28,18.34,19.57,-361.3,-378.4,-371.6,-400.8,-388.9,-366,-402.4,-349.6,-14.26
"2026-08-02 23:30:00",10142,11.71,22.23,18.34,19.57,-361.3,-378.3,-371.6,-400.8,-388.9,-366,-402.4,-349.6,-14.26
"2026-08-02 23:35:00",10143,11.71,22.19,18.35,19.57,-361.3,-378.3,-371.6,-400.8,-388.9,-366,-402.4,-349.6,-14.26
"2026-08-02 23:40:00",10144,11.71,22.16,18.35,19.58,-361.3,-378.3,-371.6,-400.7,-388.9,-366,-402.4,-349.6,-14.27
"2026-08-02 23:45:00",10145,11.71,22.14,18.35,19.58,-361.3,-378.3,-371.6,-400.7,-388.9,-366,-402.4,-349.6,-14.27
"2026-08-02 23:50:00",10146,11.71,22.13,18.35,19.58,-361.3,-378.3,-371.6,-400.7,-388.9,-366,-402.4,-349.6,-14.28
"2026-08-02 23:55:00",10147,11.71,22.13,18.36,19.58,-361.3,-378.3,-371.6,-400.7,-388.9,-366,-402.4,-349.6,-14.28
"2026-08-03 00:00:00",10148,11.71,22.12,18.36,19.59,-361.3,-378.3,-371.6,-400.7,-388.9,-366,-402.4,-349.6,-14.28
"2026-08-03 00:05:00",10149,11.71,22.13,18.36,19.59,-361.3,-378.3,-371.6,-400.7,-388.9,-366,-402.4,-349.6,-14.28
"2026-08-03 00:10:00",10150,11.71,22.13,18.36,19.59,-361.3,-378.3,-371.6,-400.7,-388.9,-366,-402.4,-349.8,-14.28
"2026-08-03 00:15:00",10151,11.71,22.14,18.37,19.6,-361.3,-378.3,-371.6,-400.7,-388.9,-366,-402.4,-349.8,-14.29
"2026-08-03 00:20:00",10152,11.71,22.15,18.37,19.6,-361.3,-378.3,-371.6,-400.7,-388.9,-366.1,-402.4,-349.8,-14.29
"2026-08-03 00:25:00",10153,11.71,22.17,18.37,19.6,-361.3,-378.3,-371.6,-400.7,-389,-366.1,-402.4,-349.7,-14.29
"2026-08-03 00:30:00",10154,11.71,22.19,18.37,19.6,-361.3,-378.3,-371.6,-400.7,-389,-366.1,-402.4,-349.7,-14.29
"2026-08-03 00:35:00",10155,11.71,22.21,18.38,19.6,-361.3,-378.3,-371.6,-400.7,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 00:40:00",10156,11.71,22.23,18.38,19.61,-361.3,-378.3,-371.6,-400.7,-389,-366.1,-402.4,-349.6,-14.28
"2026-08-03 00:45:00",10157,11.71,22.26,18.38,19.61,-361.3,-378.2,-371.6,-400.6,-389,-366.1,-402.4,-349.6,-14.28
"2026-08-03 00:50:00",10158,11.71,22.29,18.38,19.61,-361.3,-378.3,-371.6,-400.6,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 00:55:00",10159,11.71,22.31,18.39,19.61,-361.3,-378.2,-371.6,-400.6,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 01:00:00",10160,11.71,22.34,18.39,19.61,-361.3,-378.2,-371.6,-400.6,-389,-366.1,-402.4,-349.6,-14.28
"2026-08-03 01:05:00",10161,11.71,22.36,18.39,19.62,-361.3,-378.2,-371.6,-400.6,-389,-366.1,-402.5,-349.7,-14.28
"2026-08-03 01:10:00",10162,11.71,22.39,18.39,19.62,-361.3,-378.2,-371.6,-400.6,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 01:15:00",10163,11.71,22.41,18.4,19.62,-361.3,-378.2,-371.6,-400.6,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 01:20:00",10164,11.71,22.43,18.4,19.62,-361.3,-378.2,-371.6,-400.6,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 01:25:00",10165,11.71,22.45,18.4,19.62,-361.3,-378.2,-371.6,-400.6,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 01:30:00",10166,11.71,22.47,18.4,19.62,-361.3,-378.2,-371.6,-400.5,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 01:35:00",10167,11.71,22.49,18.4,19.63,-361.3,-378.2,-371.6,-400.5,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 01:40:00",10168,11.71,22.51,18.41,19.63,-361.3,-378.2,-371.6,-400.5,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 01:45:00",10169,11.71,22.52,18.41,19.63,-361.3,-378.2,-371.6,-400.5,-389,-366.1,-402.4,-349.6,-14.28
"2026-08-03 01:50:00",10170,11.71,22.54,18.41,19.63,-361.3,-378.2,-371.6,-400.5,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 01:55:00",10171,11.71,22.55,18.41,19.63,-361.3,-378.2,-371.6,-400.5,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 02:00:00",10172,11.71,22.56,18.42,19.63,-361.3,-378.2,-371.6,-400.5,-389,-366.1,-402.4,-349.8,-14.28
"2026-08-03 02:05:00",10173,11.71,22.58,18.42,19.63,-361.3,-378.2,-371.6,-400.5,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 02:10:00",10174,11.71,22.59,18.42,19.64,-361.3,-378.2,-371.6,-400.5,-389,-366.1,-402.4,-349.7,-14.28
"2026-08-03 02:15:00",10175,11.71,22.6,18.42,19.64,-361.3,-378.2,-371.6,-400.5,-389.1,-366.1,-402.3,-349.7,-14.28
"2026-08-03 02:20:00",10176,11.71,22.61,18.43,19.64,-361.3,-378.2,-371.6,-400.4,-389.1,-366.1,-402.3,-349.7,-14.28
"2026-08-03 02:25:00",10177,11.71,22.62,18.43,19.64,-361.3,-378.2,-371.6,-400.4,-389.1,-366.1,-402.3,-349.7,-14.27
"2026-08-03 02:30:00",10178,11.71,22.63,18.43,19.64,-361.3,-378.2,-371.6,-400.4,-389.1,-366.1,-402.3,-349.7,-14.28
"2026-08-03 02:35:00",10179,11.71,22.64,18.43,19.64,-361.3,-378.2,-371.6,-400.4,-389.1,-366.1,-402.2,-349.7,-14.28
"2026-08-03 02:40:00",10180,11.71,22.66,18.43,19.64,-361.3,-378.2,-371.7,-400.4,-389.1,-366.1,-402.2,-349.7,-14.28
"2026-08-03 02:45:00",10181,11.71,22.67,18.44,19.64,-361.3,-378.2,-371.7,-400.4,-389.1,-366.1,-402.2,-349.6,-14.28
"2026-08-03 02:50:00",10182,11.71,22.69,18.44,19.64,-361.3,-378.3,-371.7,-400.4,-389,-366.1,-402.2,-349.7,-14.28
"2026-08-03 02:55:00",10183,11.71,22.71,18.44,19.64,-361.3,-378.4,-371.7,-400.4,-389,-366.1,-402.2,-349.6,-14.28
"2026-08-03 03:00:00",10184,11.71,22.73,18.44,19.64,-361.3,-378.3,-371.7,-400.4,-389,-366.1,-402.2,-349.6,-14.29
"2026-08-03 03:05:00",10185,11.71,22.75,18.44,19.65,-361.3,-378.3,-371.7,-400.4,-389,-366.1,-402.2,-349.7,-14.29
"2026-08-03 03:10:00",10186,11.71,22.77,18.45,19.65,-361.3,-378.2,-371.7,-400.4,-389,-366.1,-402.2,-349.7,-14.3
"2026-08-03 03:15:00",10187,11.71,22.79,18.45,19.65,-361.3,-378.2,-371.7,-400.3,-389,-366.1,-402.2,-349.7,-14.3
"2026-08-03 03:20:00",10188,11.71,22.82,18.45,19.65,-361.3,-378.2,-371.7,-400.3,-389.1,-366.1,-402.1,-349.7,-14.3
"2026-08-03 03:25:00",10189,11.71,22.85,18.45,19.65,-361.3,-378.2,-371.7,-400.3,-389.1,-366.1,-402.1,-349.8,-14.3
"2026-08-03 03:30:00",10190,11.71,22.87,18.45,19.65,-361.3,-378.2,-371.7,-400.3,-389.2,-366.1,-402.1,-349.8,-14.31
"2026-08-03 03:35:00",10191,11.71,22.9,18.46,19.65,-361.3,-378.3,-371.7,-400.3,-389.2,-366.1,-402.1,-349.9,-14.3
"2026-08-03 03:40:00",10192,11.71,22.92,18.46,19.65,-361.3,-378.2,-371.7,-400.3,-389.2,-366.1,-402.1,-349.8,-14.3
"2026-08-03 03:45:00",10193,11.71,22.94,18.46,19.65,-361.3,-378.2,-371.7,-400.3,-389.3,-366.1,-402.1,-349.8,-14.3
"2026-08-03 03:50:00",10194,11.71,22.97,18.46,19.65,-361.3,-378.2,-371.7,-400.3,-389.3,-366.1,-402.1,-349.8,-14.31
"2026-08-03 03:55:00",10195,11.71,22.99,18.46,19.65,-361.3,-378.2,-371.7,-400.3,-389.3,-366.1,-402.1,-349.8,-14.3
"2026-08-03 04:00:00",10196,11.71,23.01,18.47,19.65,-361.3,-378.2,-371.7,-400.3,-389.4,-366.1,-402.1,-349.7,-14.3
"2026-08-03 04:05:00",10197,11.71,23.02,18.47,19.65,-361.3,-378.3,-371.7,-400.3,-389.4,-366.1,-402.1,-349.6,-14.3
"2026-08-03 04:10:00",10198,11.71,23.04,18.47,19.65,-361.3,-378.3,-371.7,-400.2,-389.4,-366.1,-402.1,-349.7,-14.31
"2026-08-03 04:15:00",10199,11.71,23.05,18.47,19.65,-361.3,-378.3,-371.7,-400.2,-389.4,-366.1,-402.1,-349.7,-14.31
"2026-08-03 04:20:00",10200,11.71,23.06,18.47,19.65,-361.3,-378.3,-371.7,-400.2,-389.5,-366.1,-402.1,-349.7,-14.31
"2026-08-03 04:25:00",10201,11.71,23.06,18.47,19.65,-361.3,-378.3,-371.7,-400.2,-389.5,-366.1,-402.1,-349.7,-14.32
"2026-08-03 04:30:00",10202,11.71,23.07,18.48,19.65,-361.3,-378.3,-371.7,-400.2,-389.5,-366.1,-402.1,-349.6,-14.32
"2026-08-03 04:35:00",10203,11.71,23.08,18.48,19.65,-361.3,-378.4,-371.7,-400.2,-389.5,-366.1,-402.1,-349.6,-14.33
"2026-08-03 04:40:00",10204,11.71,23.08,18.48,19.65,-361.3,-378.3,-371.7,-400.2,-389.5,-366.1,-402.1,-349.6,-14.32
"2026-08-03 04:45:00",10205,11.71,23.09,18.48,19.65,-361.3,-378.3,-371.7,-400.2,-389.5,-366.1,-402.1,-349.6,-14.32
"2026-08-03 04:50:00",10206,11.71,23.09,18.48,19.65,-361.3,-378.3,-371.7,-400.2,-389.6,-366.1,-402,-349.6,-14.33
"2026-08-03 04:55:00",10207,11.71,23.09,18.49,19.65,-361.3,-378.3,-371.7,-400.2,-389.6,-366.1,-402,-349.7,-14.33
"2026-08-03 05:00:00",10208,11.71,23.1,18.49,19.65,-361.3,-378.3,-371.7,-400.2,-389.6,-366.1,-402,-349.8,-14.33
"2026-08-03 05:05:00",10209,11.71,23.11,18.49,19.65,-361.3,-378.3,-371.7,-400.1,-389.6,-366.1,-402,-349.7,-14.34
"2026-08-03 05:10:00",10210,11.71,23.12,18.49,19.65,-361.3,-378.3,-371.7,-400.1,-389.6,-366.1,-402,-349.6,-14.33
"2026-08-03 05:15:00",10211,11.71,23.14,18.49,19.65,-361.3,-378.3,-371.7,-400.1,-389.6,-366.1,-402,-349.6,-14.33
"2026-08-03 05:20:00",10212,11.71,23.15,18.49,19.65,-361.3,-378.4,-371.7,-400.1,-389.6,-366.1,-401.9,-349.6,-14.33
"2026-08-03 05:25:00",10213,11.71,23.17,18.5,19.65,-361.3,-378.4,-371.7,-400.1,-389.6,-366.1,-401.9,-349.7,-14.34
"2026-08-03 05:30:00",10214,11.71,23.18,18.5,19.65,-361.3,-378.3,-371.7,-400.1,-389.6,-366.1,-401.9,-349.7,-14.35
"2026-08-03 05:35:00",10215,11.71,23.2,18.5,19.65,-361.3,-378.3,-371.8,-400.1,-389.7,-366.1,-401.9,-349.7,-14.34
"2026-08-03 05:40:00",10216,11.71,23.22,18.5,19.65,-361.3,-378.3,-371.8,-400.1,-389.7,-366.1,-401.9,-349.7,-14.34
"2026-08-03 05:45:00",10217,11.71,23.24,18.5,19.65,-361.3,-378.3,-371.8,-400.1,-389.7,-366.1,-401.9,-349.7,-14.34
"2026-08-03 05:50:00",10218,11.71,23.26,18.5,19.65,-361.3,-378.3,-371.8,-400.1,-389.8,-366.1,-401.9,-349.8,-14.34
"2026-08-03 05:55:00",10219,11.71,23.28,18.51,19.65,-361.3,-378.3,-371.8,-400.1,-389.8,-366.1,-401.9,-349.8,-14.35
"2026-08-03 06:00:00",10220,11.71,23.31,18.51,19.65,-361.3,-378.3,-371.8,-400.1,-389.7,-366.1,-401.9,-349.8,-14.35
"2026-08-03 06:05:00",10221,11.71,23.35,18.51,19.65,-361.3,-378.3,-371.8,-400.1,-389.7,-366.1,-401.9,-349.8,-14.35
"2026-08-03 06:10:00",10222,11.71,23.4,18.51,19.65,-361.3,-378.3,-371.8,-400.1,-389.7,-366.2,-401.9,-349.8,-14.35
"2026-08-03 06:15:00",10223,11.71,23.47,18.51,19.65,-361.3,-378.3,-371.8,-400,-389.7,-366.2,-401.9,-349.9,-14.35
"2026-08-03 06:20:00",10224,11.71,23.57,18.51,19.65,-361.3,-378.3,-371.8,-400,-389.7,-366.2,-401.9,-349.9,-14.35
"2026-08-03 06:25:00",10225,11.71,23.68,18.51,19.65,-361.3,-378.3,-371.8,-400,-389.7,-366.2,-401.9,-350,-14.35
"2026-08-03 06:30:00",10226,11.71,23.79,18.52,19.65,-361.3,-378.3,-371.8,-400,-389.7,-366.2,-401.8,-350,-14.35
"2026-08-03 06:35:00",10227,11.71,23.88,18.52,19.65,-361.3,-378.3,-371.8,-400,-389.8,-366.1,-401.8,-350,-14.35
"2026-08-03 06:40:00",10228,11.71,23.95,18.52,19.65,-361.3,-378.3,-371.8,-400,-389.8,-366.1,-401.8,-350,-14.35
"2026-08-03 06:45:00",10229,11.71,24,18.52,19.65,-361.3,-378.3,-371.8,-400,-389.8,-366.1,-401.8,-350.1,-14.36
"2026-08-03 06:50:00",10230,11.71,24.05,18.52,19.65,-361.3,-378.3,-371.8,-400,-389.8,-366.1,-401.8,-350.1,-14.35
"2026-08-03 06:55:00",10231,11.72,24.09,18.52,19.65,-361.3,-378.3,-371.8,-400,-389.8,-366.1,-401.8,-350.1,-14.35
"2026-08-03 07:00:00",10232,11.72,24.15,18.52,19.65,-361.3,-378.3,-371.8,-400,-389.7,-366.2,-401.8,-350.2,-14.37
"2026-08-03 07:05:00",10233,11.72,24.22,18.53,19.65,-361.3,-378.3,-371.8,-400,-389.8,-366.2,-401.8,-350.2,-14.37
"2026-08-03 07:10:00",10234,11.71,24.33,18.53,19.65,-361.3,-378.3,-371.8,-400,-389.8,-366.2,-401.8,-350.2,-14.37
"2026-08-03 07:15:00",10235,11.72,24.46,18.53,19.65,-361.3,-378.3,-371.8,-400,-389.8,-366.2,-401.8,-350.2,-14.35
"2026-08-03 07:20:00",10236,11.72,24.62,18.53,19.65,-361.3,-378.4,-371.8,-400,-389.8,-366.2,-401.8,-350.2,-14.35
"2026-08-03 07:25:00",10237,11.72,24.82,18.53,19.65,-361.3,-378.4,-371.8,-400,-389.8,-366.2,-401.8,-350.3,-14.35
"2026-08-03 07:30:00",10238,11.72,25.04,18.53,19.65,-361.3,-378.3,-371.8,-400,-389.8,-366.2,-401.8,-350.3,-14.35
"2026-08-03 07:35:00",10239,11.72,25.23,18.53,19.65,-361.3,-378.4,-371.8,-400,-389.8,-366.2,-401.8,-350.3,-14.36
"2026-08-03 07:40:00",10240,11.72,25.37,18.54,19.65,-361.3,-378.4,-371.8,-399.9,-389.8,-366.2,-401.8,-350.3,-14.36
"2026-08-03 07:45:00",10241,11.72,25.44,18.54,19.65,-361.3,-378.4,-371.8,-399.9,-389.7,-366.1,-401.8,-350.2,-14.35
"2026-08-03 07:50:00",10242,11.72,25.45,18.54,19.65,-361.3,-378.3,-371.8,-399.9,-389.7,-366.1,-401.8,-350.1,-14.35
"2026-08-03 07:55:00",10243,11.71,25.41,18.54,19.65,-361.3,-378.3,-371.8,-399.9,-389.7,-366.1,-401.7,-350,-14.35
"2026-08-03 08:00:00",10244,11.72,25.34,18.54,19.65,-361.3,-378.3,-371.8,-399.9,-389.7,-366.1,-401.7,-349.9,-14.35
"2026-08-03 08:05:00",10245,11.72,25.27,18.54,19.65,-361.3,-378.3,-371.8,-399.9,-389.7,-366.1,-401.7,-349.7,-14.35
"2026-08-03 08:10:00",10246,11.72,25.19,18.54,19.65,-361.3,-378.3,-371.8,-399.9,-389.7,-366.1,-401.8,-349.5,-14.35
"2026-08-03 08:15:00",10247,11.72,25.12,18.54,19.65,-361.3,-378.3,-371.8,-399.9,-389.8,-366.1,-401.8,-349.2,-14.35
"2026-08-03 08:20:00",10248,11.72,25.04,18.55,19.65,-361.3,-378.3,-371.8,-399.9,-389.8,-366.1,-401.8,-349,-14.35
"2026-08-03 08:25:00",10249,11.72,24.95,18.55,19.65,-361.3,-378.3,-371.8,-399.9,-389.8,-366.1,-401.8,-348.9,-14.35
"2026-08-03 08:30:00",10250,11.72,24.87,18.55,19.65,-361.3,-378.2,-371.8,-399.9,-389.8,-366.1,-401.8,-349,-14.35
"2026-08-03 08:35:00",10251,11.72,24.78,18.55,19.65,-361.3,-378.2,-371.8,-399.9,-389.8,-366.1,-401.8,-349.1,-14.36
"2026-08-03 08:40:00",10252,11.72,24.7,18.55,19.65,-361.3,-378.2,-371.8,-399.9,-389.8,-366.1,-401.8,-349.1,-14.36
"2026-08-03 08:45:00",10253,11.72,24.61,18.55,19.65,-361.3,-378.2,-371.8,-399.9,-389.8,-366.1,-401.8,-349.3,-14.37
"2026-08-03 08:50:00",10254,11.72,24.53,18.55,19.65,-361.3,-378.3,-371.8,-399.9,-389.8,-366.1,-401.8,-349.4,-14.38
"2026-08-03 08:55:00",10255,11.71,24.44,18.55,19.65,-361.3,-378.3,-371.8,-399.9,-389.8,-366.1,-401.8,-349.6,-14.39
"2026-08-03 09:00:00",10256,11.72,24.35,18.55,19.65,-361.3,-378.3,-371.8,-399.9,-389.8,-366.1,-401.7,-349.8,-14.41
"2026-08-03 09:05:00",10257,11.72,24.24,18.55,19.65,-361.3,-378.3,-371.9,-399.9,-389.8,-366.1,-401.7,-350,-14.41
"2026-08-03 09:10:00",10258,11.71,24.13,18.56,19.65,-361.3,-378.3,-371.9,-399.9,-389.8,-366.1,-401.7,-350,-14.41
"2026-08-03 09:15:00",10259,11.72,24.02,18.56,19.65,-361.3,-378.3,-371.9,-399.9,-389.8,-366.1,-401.7,-350,-14.41
"2026-08-03 09:20:00",10260,11.72,23.92,18.56,19.65,-361.3,-378.3,-371.9,-399.9,-389.8,-366.1,-401.6,-350,-14.42
"2026-08-03 09:25:00",10261,11.72,23.84,18.56,19.65,-361.3,-378.4,-371.9,-399.9,-389.8,-366.1,-401.7,-350.1,-14.43
"2026-08-03 09:30:00",10262,11.71,23.77,18.56,19.65,-361.3,-378.4,-371.9,-399.9,-389.8,-366.1,-401.7,-350.1,-14.42
"2026-08-03 09:35:00",10263,11.71,23.73,18.56,19.65,-361.3,-378.3,-371.9,-399.9,-389.8,-366.1,-401.7,-350.2,-14.44
"2026-08-03 09:40:00",10264,11.71,23.75,18.56,19.65,-361.3,-378.3,-371.9,-399.9,-389.8,-366.1,-401.6,-350.2,-14.45
"2026-08-03 09:45:00",10265,11.72,23.88,18.56,19.65,-361.4,-378.3,-371.9,-399.9,-389.8,-366.1,-401.6,-350.3,-14.44
"2026-08-03 09:50:00",10266,11.71,24.07,18.56,19.65,-361.4,-378.3,-371.9,-399.9,-389.8,-366.1,-401.6,-350.3,-14.45
"2026-08-03 09:55:00",10267,11.72,24.24,18.57,19.65,-361.4,-378.3,-371.9,-399.9,-389.8,-366.1,-401.6,-350.3,-14.45
"2026-08-03 10:00:00",10268,11.72,24.38,18.57,19.65,-361.3,-378.3,-371.9,-399.9,-389.8,-366.1,-401.6,-350.3,-14.44
"2026-08-03 10:05:00",10269,11.72,24.5,18.57,19.65,-361.4,-378.3,-371.9,-399.9,-389.8,-366.2,-401.6,-350.3,-14.42
"2026-08-03 10:10:00",10270,11.72,24.59,18.57,19.65,-361.4,-378.3,-371.9,-399.9,-389.8,-366.2,-401.6,-350.4,-14.43
"2026-08-03 10:15:00",10271,11.72,24.64,18.57,19.65,-361.3,-378.3,-371.9,-399.9,-389.8,-366.2,-401.6,-350.4,-14.43
"2026-08-03 10:20:00",10272,11.72,24.67,18.57,19.65,-361.3,-378.4,-371.9,-399.9,-389.8,-366.2,-401.6,-350.4,-14.43
"2026-08-03 10:25:00",10273,11.72,24.67,18.57,19.65,-361.3,-378.3,-371.9,-399.9,-389.8,-366.2,-401.6,-350.4,-14.44
"2026-08-03 10:30:00",10274,11.72,24.67,18.57,19.65,-361.3,-378.3,-371.9,-399.9,-389.8,-366.2,-401.6,-350.4,-14.43
"2026-08-03 10:35:00",10275,11.72,24.67,18.57,19.65,-361.3,-378.3,-371.9,-399.9,-389.8,-366.2,-401.6,-350.4,-14.44
"2026-08-03 10:40:00",10276,11.72,24.69,18.58,19.65,-361.3,-378.4,-371.9,-399.9,-389.9,-366.2,-401.6,-350.5,-14.43
"2026-08-03 10:45:00",10277,11.72,24.71,18.58,19.65,-361.3,-378.3,-371.9,-399.9,-389.9,-366.2,-401.6,-350.5,-14.43
"2026-08-03 10:50:00",10278,11.72,24.71,18.58,19.65,-361.3,-378.3,-371.9,-399.9,-389.9,-366.2,-401.6,-350.5,-14.43
"2026-08-03 10:55:00",10279,11.72,24.7,18.58,19.65,-361.3,-378.3,-371.9,-399.9,-389.9,-366.2,-401.6,-350.5,-14.45
"2026-08-03 11:00:00",10280,11.72,24.7,18.58,19.65,-361.3,-378.3,-371.9,-399.9,-389.9,-366.2,-401.6,-350.4,-14.45
"2026-08-03 11:05:00",10281,11.72,24.71,18.58,19.65,-361.3,-378.3,-371.9,-399.9,-389.9,-366.2,-401.6,-350.5,-14.46
"2026-08-03 11:10:00",10282,11.72,24.74,18.58,19.65,-361.3,-378.3,-371.9,-399.9,-389.9,-366.2,-401.6,-350.4,-14.46
"2026-08-03 11:15:00",10283,11.72,24.76,18.58,19.65,-361.4,-378.3,-372,-399.9,-389.9,-366.2,-401.5,-350.4,-14.45
"2026-08-03 11:20:00",10284,11.72,24.75,18.58,19.65,-361.4,-378.3,-372,-399.9,-389.9,-366.2,-401.5,-350.4,-14.46
"2026-08-03 11:25:00",10285,11.72,24.72,18.58,19.65,-361.4,-378.3,-372,-399.9,-389.9,-366.2,-401.5,-350.4,-14.46
"2026-08-03 11:30:00",10286,11.72,24.69,18.59,19.65,-361.4,-378.3,-372,-399.9,-389.9,-366.2,-401.5,-350.4,-14.46
"2026-08-03 11:35:00",10287,11.72,24.65,18.59,19.65,-361.4,-378.3,-372,-399.9,-389.9,-366.2,-401.5,-350.6,-14.45
"2026-08-03 11:40:00",10288,11.72,24.61,18.59,19.65,-361.3,-378.3,-372,-399.9,-389.9,-366.2,-401.5,-350.6,-14.45
"2026-08-03 11:45:00",10289,11.72,24.57,18.59,19.66,-361.3,-378.3,-372,-399.9,-389.9,-366.2,-401.5,-350.6,-14.47
"2026-08-03 11:50:00",10290,11.72,24.57,18.59,19.66,-361.4,-378.3,-372,-399.9,-389.9,-366.2,-401.5,-350.6,-14.48
"2026-08-03 11:55:00",10291,11.72,24.61,18.59,19.66,-361.4,-378.3,-372,-399.9,-389.9,-366.2,-401.5,-350.7,-14.48
"2026-08-03 12:00:00",10292,11.72,24.7,18.59,19.65,-361.4,-378.3,-372,-399.9,-389.9,-366.2,-401.5,-350.7,-14.48
"2026-08-03 12:05:00",10293,11.72,24.8,18.59,19.66,-361.4,-378.3,-372,-399.9,-389.9,-366.2,-401.5,-350.7,-14.48
"2026-08-03 12:10:00",10294,11.72,24.86,18.59,19.66,-361.4,-378.3,-372,-399.9,-389.9,-366.2,-401.5,-350.7,-14.48
"2026-08-03 12:15:00",10295,11.72,24.87,18.59,19.66,-361.4,-378.3,-372,-399.9,-389.9,-366.2,-401.6,-350.8,-14.48
